week,Hour,TPS,,
32,92,5004.123077,11.69187635,12
32,93,4572.436923,10.68326384,11
32,94,3875.510769,9.054931703,10
32,95,2817.772308,6.583580159,7
32,96,2119.772308,4.952739037,5
32,97,978.2738462,2.285686557,3
32,98,431.6861538,1.008612509,2
32,99,320.0061538,0.747677929,1
32,100,513.2984615,1.199295471,2
32,101,903.1046154,2.110057513,3
32,102,1407.812308,3.289281093,4
32,103,1961.916923,4.583918044,5
32,104,2519.243077,5.886081956,6
32,105,3046.501538,7.117994248,8
32,106,3524.363077,8.234493171,9
32,107,3943.163077,9.212997843,10
32,108,4299.68,10.04598131,11
32,109,4594.987692,10.73595255,11
32,110,4832.307692,11.29043853,12
32,111,5017.009231,11.72198418,12
32,112,5145.870769,12.02306254,13
32,113,5216.744615,12.18865564,13
32,114,5213.523077,12.18112868,13
32,115,5113.655385,11.94779296,12
32,116,4879.556923,11.40083393,12
32,117,4457.535385,10.4148023,11
32,118,3777.790769,8.826613946,9
32,119,2747.972308,6.420496047,7
32,120,1589.292308,3.713299785,4
32,121,733.4369231,1.713637671,2
32,122,323.2276923,0.755204889,1
32,123,240.5415385,0.56201294,1
32,124,384.4369231,0.89821711,1
32,125,677.5969231,1.583170381,2
32,126,1055.590769,2.466333572,3
32,127,1471.169231,3.437311287,4
32,128,1888.895385,4.413306974,5
32,129,2285.144615,5.339122932,6
32,130,2643.809231,6.177124371,7
32,131,2957.372308,6.909748383,7
32,132,3224.76,7.534485981,8
32,133,3445.972308,8.051337168,9
32,134,3624.230769,8.4678289,9
32,135,3762.756923,8.791488138,9
32,136,3859.403077,9.017296909,10
32,137,3912.021538,9.140237238,10
32,138,3909.873846,9.135219266,10
32,139,3834.704615,8.959590222,9
32,140,3659.667692,8.550625449,9
32,141,3343.956923,7.812983465,8
32,142,2833.88,6.621214953,7
32,143,2060.710769,4.814744787,5
32,144,1695.603077,3.961689432,4
32,145,782.8338462,1.829051043,2
32,146,344.7046154,0.805384615,1
32,147,255.5753846,0.597138749,1
32,148,410.2092308,0.958432782,1
32,149,722.6984615,1.688547807,2
32,150,1126.464615,2.631926671,3
32,151,1569.963077,3.66813803,4
32,152,2015.609231,4.709367362,5
32,153,2437.630769,5.695398993,6
32,154,2819.92,6.588598131,7
32,155,3154.96,7.371401869,8
32,156,3439.529231,8.03628325,9
32,157,3675.775385,8.588260245,9
32,158,3865.846154,9.032350827,10
32,159,4012.963077,9.376081956,10
32,160,4117.126154,9.619453631,10
32,161,4172.966154,9.749920921,10
32,162,4170.818462,9.744902949,10
32,163,4091.353846,9.559237958,10
32,164,3937.793846,9.200452911,10
32,165,3697.252308,8.638439972,9
32,166,3248.384615,7.58968368,8
32,167,2587.969231,6.046657082,7
33,0,2156.612308,5.038813804,6
33,1,1318.288462,3.080113229,4
33,2,478.8884615,1.118898275,2
33,3,355.1307692,0.829744788,1
33,4,569.2853846,1.330106039,2
33,5,1001.899231,2.340886054,3
33,6,1561.499231,3.648362689,4
33,7,2175.983077,5.08407261,6
33,8,2793.695385,6.527325666,7
33,9,3378.046923,7.892632998,8
33,10,3908.590769,9.132221423,10
33,11,4373.489231,10.21843278,11
33,12,4768.437692,11.14120956,12
33,13,5095.588462,11.90558052,12
33,14,5359.246154,12.52160316,13
33,15,5562.639231,12.99682063,13
33,16,5706.843846,13.3337473,14
33,17,5784.326923,13.51478253,14
33,18,5781.098462,13.5072394,14
33,19,5670.254615,13.24825845,14
33,20,5410.901538,12.64229331,13
33,21,4943.850769,11.5510532,12
33,22,4189.466923,9.788474119,10
33,23,3047.667692,7.120718907,8
33,24,2292.207692,5.355625449,6
33,25,1057.859231,2.471633717,3
33,26,465.9746154,1.088725737,2
33,27,346.5215385,0.809629763,1
33,28,554.2192308,1.294904745,2
33,29,977.1476923,2.283055356,3
33,30,1522.757692,3.557845075,4
33,31,2121.099231,4.955839325,5
33,32,2723.745385,6.363891086,7
33,33,3294.106923,7.696511502,8
33,34,3810.660769,8.903413012,9
33,35,4263.721538,9.96196621,10
33,36,4648.984615,10.86211359,11
33,37,4968.602308,11.6088839,12
33,38,5225.803077,12.20982027,13
33,39,5423.815385,12.67246585,13
33,40,5563.715385,12.99933501,13
33,41,5640.122308,13.17785586,14
33,42,5636.893846,13.17031272,14
33,43,5529.278462,12.91887491,13
33,44,5275.306154,12.32548167,13
33,45,4820.093077,11.26189971,12
33,46,4085.08,9.544579439,10
33,47,2971.260769,6.942198058,7
33,48,2234.095385,5.21984903,6
33,49,1030.955385,2.408774264,3
33,50,455.2130769,1.063581955,2
33,51,337.9123077,0.789514738,1
33,52,540.2292308,1.262217829,2
33,53,952.3961538,2.225224658,3
33,54,1484.016154,3.467327463,4
33,55,2068.367692,4.832634794,5
33,56,2655.947692,6.205485262,7
33,57,3211.243077,7.502904386,8
33,58,3715.959231,8.682147736,9
33,59,4157.182308,9.713042776,10
33,60,4532.76,10.59056075,11
33,61,4843.768462,11.31721603,12
33,62,5094.512308,11.90306614,12
33,63,5288.22,12.35565421,13
33,64,5424.891538,12.67498023,13
33,65,5499.146154,12.84847232,13
33,66,5495.917692,12.84092919,13
33,67,5390.454615,12.59452013,13
33,68,5144.015385,12.01872754,13
33,69,4699.563846,10.98028936,11
33,70,3982.845385,9.305713516,10
33,71,2897.006154,6.768705967,7
33,72,2178.135385,5.089101367,6
33,73,1005.127692,2.348429187,3
33,74,443.3753846,1.035923796,2
33,75,329.3030769,0.769399712,1
33,76,527.3153846,1.232045291,2
33,77,928.7207692,2.169908339,3
33,78,1447.426923,3.381838605,4
33,79,2016.712308,4.711944645,5
33,80,2589.226154,6.049593818,7
33,81,3131.607692,7.316840402,8
33,82,3623.41,8.465911215,9
33,83,4052.795385,9.469148096,10
33,84,4419.763846,10.32655104,11
33,85,4723.239231,11.03560568,12
33,86,4967.526154,11.60636952,12
33,87,5155.853077,12.04638569,13
33,88,5289.296154,12.35816858,13
33,89,5361.398462,12.52663192,13
33,90,5358.17,12.51908879,13
33,91,5255.935385,12.28022286,13
33,92,5014.876923,11.71700216,12
33,93,4582.263077,10.70622214,11
33,94,3883.839231,9.074390727,10
33,95,2823.827692,6.597728252,7
33,96,2124.327692,4.963382458,5
33,97,980.3761538,2.29059849,3
33,98,432.6138462,1.010780014,2
33,99,320.6938462,0.749284687,1
33,100,514.4015385,1.201872754,2
33,101,905.0453846,2.11459202,3
33,102,1410.837692,3.296349748,4
33,103,1966.133077,4.593768871,5
33,104,2524.656923,5.898731129,6
33,105,3053.048462,7.133290799,8
33,106,3531.936923,8.252189072,9
33,107,3951.636923,9.232796549,10
33,108,4308.92,10.06757009,11
33,109,4604.862308,10.75902408,11
33,110,4842.692308,11.31470165,12
33,111,5027.790769,11.74717469,12
33,112,5156.929231,12.04890007,13
33,113,5227.955385,12.21484903,13
33,114,5224.726923,12.20730589,13
33,115,5124.644615,11.97346873,12
33,116,4890.043077,11.42533429,12
33,117,4467.114615,10.43718368,11
33,118,3785.909231,8.845582315,9
33,119,2753.877692,6.434293673,7
33,120,1592.707692,3.721279654,4
33,121,735.0130769,1.717320273,2
33,122,323.9223077,0.756827822,1
33,123,241.0584615,0.563220704,1
33,124,385.2630769,0.900147376,1
33,125,679.0530769,1.58657261,2
33,126,1057.859231,2.471633717,3
33,127,1474.330769,3.444698058,4
33,128,1892.954615,4.422791157,5
33,129,2290.055385,5.350596694,6
33,130,2649.490769,6.190398993,7
33,131,2963.727692,6.924597411,7
33,132,3231.69,7.55067757,8
33,133,3453.377692,8.068639467,9
33,134,3632.019231,8.486026241,9
33,135,3770.843077,8.810381021,9
33,136,3867.696923,9.036675054,10
33,137,3920.428462,9.159879584,10
33,138,3918.276154,9.154850827,10
33,139,3842.945385,8.978844357,9
33,140,3667.532308,8.56900072,9
33,141,3351.143077,7.829773544,8
33,142,2839.97,6.635443925,7
33,143,2065.139231,4.825091661,5
33,144,1699.246923,3.970203091,4
33,145,784.5161538,1.832981668,2
33,146,345.4453846,0.807115385,1
33,147,256.1246154,0.598421999,1
33,148,411.0907692,0.960492451,1
33,149,724.2515385,1.692176492,2
33,150,1128.885385,2.637582675,3
33,151,1573.336923,3.676020848,4
33,152,2019.940769,4.719487778,5
33,153,2442.869231,5.70763839,6
33,154,2825.98,6.602757009,7
33,155,3161.74,7.387242991,8
33,156,3446.920769,8.053553199,9
33,157,3683.674615,8.60671639,9
33,158,3874.153846,9.051761322,10
33,159,4021.586923,9.396231129,10
33,160,4125.973846,9.640125808,10
33,161,4181.933846,9.770873472,10
33,162,4179.781538,9.765844715,10
33,163,4100.146154,9.579780734,10
33,164,3946.256154,9.220224659,10
33,165,3705.197692,8.657003953,9
33,166,3255.365385,7.60599389,8
33,167,2593.530769,6.059651329,7
34,0,2161.236923,5.049618979,6
34,1,1321.115385,3.086718189,4
34,2,479.9153846,1.121297628,2
34,3,355.8923077,0.831524083,1
34,4,570.5061538,1.332958303,2
34,5,1004.047692,2.345905822,3
34,6,1564.847692,3.656186196,4
34,7,2180.649231,5.094974839,6
34,8,2799.686154,6.54132279,7
34,9,3385.290769,7.909557871,8
34,10,3916.972308,9.151804458,10
34,11,4382.867692,10.24034507,11
34,12,4778.663077,11.16510065,12
34,13,5106.515385,11.93111071,12
34,14,5370.738462,12.54845435,13
34,15,5574.567692,13.02469087,14
34,16,5719.081538,13.36234004,14
34,17,5796.730769,13.54376348,14
34,18,5793.495385,13.53620417,14
34,19,5682.413846,13.27666786,14
34,20,5422.504615,12.66940331,13
34,21,4954.452308,11.57582315,12
34,22,4198.450769,9.809464414,10
34,23,3054.203077,7.135988498,8
34,24,2297.123077,5.367109993,6
34,25,1060.127692,2.47693386,3
34,26,466.9738462,1.091060388,2
34,27,347.2646154,0.811365924,1
34,28,555.4076923,1.297681524,2
34,29,979.2430769,2.287951114,3
34,30,1526.023077,3.565474479,4
34,31,2125.647692,4.96646657,5
34,32,2729.586154,6.377537743,7
34,33,3301.170769,7.713015815,8
34,34,3818.832308,8.922505393,9
34,35,4272.864615,9.98332854,10
34,36,4658.953846,10.88540618,11
34,37,4979.256923,11.63377786,12
34,38,5237.009231,12.23600288,13
34,39,5435.446154,12.69964055,13
34,40,5575.646154,13.02721064,14
34,41,5652.216923,13.20611431,14
34,42,5648.981538,13.198555,14
34,43,5541.135385,12.946578,13
34,44,5286.618462,12.35191229,13
34,45,4830.429231,11.28604961,12
34,46,4093.84,9.565046729,10
34,47,2977.632308,6.957084832,7
34,48,2238.886154,5.231042416,6
34,49,1033.166154,2.413939612,3
34,50,456.1892308,1.065862689,2
34,51,338.6369231,0.791207764,1
34,52,541.3876923,1.264924515,2
34,53,954.4384615,2.229996405,3
34,54,1487.198462,3.474762762,4
34,55,2072.803077,4.842997843,5
34,56,2661.643077,6.218792236,7
34,57,3218.129231,7.51899353,8
34,58,3723.927692,8.700765636,9
34,59,4166.096923,9.733871315,10
34,60,4542.48,10.61327103,11
34,61,4854.155385,11.34148454,12
34,62,5105.436923,11.92859094,12
34,63,5299.56,12.38214953,13
34,64,5436.524615,12.70216032,13
34,65,5510.938462,12.87602444,13
34,66,5507.703077,12.86846513,13
34,67,5402.013846,12.62152768,13
34,68,5155.046154,12.04450036,13
34,69,4709.641538,11.00383537,12
34,70,3991.386154,9.325668584,10
34,71,2903.218462,6.783220706,7
34,72,2182.806154,5.100014379,6
34,73,1007.283077,2.353465133,3
34,74,444.3261538,1.038145219,2
34,75,330.0092308,0.771049605,1
34,76,528.4461538,1.234687275,2
34,77,930.7123077,2.174561467,3
34,78,1450.530769,3.389090582,4
34,79,2021.036923,4.722048886,5
34,80,2594.778462,6.0625665,7
34,81,3138.323077,7.332530554,8
34,82,3631.18,8.484065421,9
34,83,4061.486154,9.489453631,10
34,84,4429.241538,10.34869518,11
34,85,4733.367692,11.05927031,12
34,86,4978.178462,11.63125809,12
34,87,5166.909231,12.07221783,13
34,88,5300.638462,12.3846693,13
34,89,5372.895385,12.55349389,13
34,90,5369.66,12.54593458,13
34,91,5267.206154,12.30655643,13
34,92,5025.630769,11.74212796,12
34,93,4592.089231,10.72918045,11
34,94,3892.167692,9.093849748,10
34,95,2829.883077,6.611876348,7
34,96,2128.883077,4.974025881,5
34,97,982.4784615,2.295510424,3
34,98,433.5415385,1.01294752,2
34,99,321.3815385,0.750891445,1
34,100,515.5046154,1.204450036,2
34,101,906.9861538,2.119126528,3
34,102,1413.863077,3.303418404,4
34,103,1970.349231,4.603619699,5
34,104,2530.070769,5.911380301,6
34,105,3059.595385,7.148587348,8
34,106,3539.510769,8.269884974,9
34,107,3960.110769,9.252595255,10
34,108,4318.16,10.08915888,11
34,109,4614.736923,10.78209561,11
34,110,4853.076923,11.33896477,12
34,111,5038.572308,11.77236521,12
34,112,5167.987692,12.0747376,13
34,113,5239.166154,12.24104242,13
34,114,5235.930769,12.23348311,13
34,115,5135.633846,11.9991445,12
34,116,4900.529231,11.44983465,12
34,117,4476.693846,10.45956506,11
34,118,3794.027692,8.864550682,9
34,119,2759.783077,6.448091301,7
34,120,1596.123077,3.729259526,4
34,121,736.5892308,1.721002876,2
34,122,324.6169231,0.758450755,1
34,123,241.5753846,0.564428469,1
34,124,386.0892308,0.902077642,1
34,125,680.5092308,1.589974838,2
34,126,1060.127692,2.47693386,3
34,127,1477.492308,3.452084832,4
34,128,1897.013846,4.432275341,5
34,129,2294.966154,5.362070453,6
34,130,2655.172308,6.203673617,7
34,131,2970.083077,6.939446442,7
34,132,3238.62,7.566869159,8
34,133,3460.783077,8.085941769,9
34,134,3639.807692,8.504223579,9
34,135,3778.929231,8.829273904,9
34,136,3875.990769,9.056053199,10
34,137,3928.835385,9.179521928,10
34,138,3926.678462,9.174482388,10
34,139,3851.186154,8.998098491,9
34,140,3675.396923,8.587375988,9
34,141,3358.329231,7.846563624,8
34,142,2846.06,6.649672897,7
34,143,2069.567692,4.835438533,5
34,144,1702.890769,3.97871675,4
34,145,786.1984615,1.836912293,2
34,146,346.1861538,0.808846154,1
34,147,256.6738462,0.599705248,1
34,148,411.9723077,0.962552121,1
34,149,725.8046154,1.695805176,2
34,150,1131.306154,2.643238678,3
34,151,1576.710769,3.683903666,4
34,152,2024.272308,4.729608196,5
34,153,2448.107692,5.719877785,6
34,154,2832.04,6.616915888,7
34,155,3168.52,7.403084112,8
34,156,3454.312308,8.07082315,9
34,157,3691.573846,8.625172537,9
34,158,3882.461538,9.071171818,10
34,159,4030.210769,9.416380301,10
34,160,4134.821538,9.660797986,10
34,161,4190.901538,9.791826023,10
34,162,4188.744615,9.786786484,10
34,163,4108.938462,9.600323509,10
34,164,3954.718462,9.239996407,10
34,165,3713.143077,8.675567937,9
34,166,3262.346154,7.622304098,8
34,167,2599.092308,6.072645579,7
35,0,2165.861538,5.060424154,6
35,1,1323.942308,3.09332315,4
35,2,480.9423077,1.123696981,2
35,3,356.6538462,0.833303379,1
35,4,571.7269231,1.335810568,2
35,5,1006.196154,2.350925593,3
35,6,1568.196154,3.664009706,4
35,7,2185.315385,5.105877068,6
35,8,2805.676923,6.555319914,7
35,9,3392.534615,7.926482745,8
35,10,3925.353846,9.171387491,10
35,11,4392.246154,10.26225737,11
35,12,4788.888462,11.18899173,12
35,13,5117.442308,11.95664091,12
35,14,5382.230769,12.57530554,13
35,15,5586.496154,13.05256111,14
35,16,5731.319231,13.39093278,14
35,17,5809.134615,13.57274443,14
35,18,5805.892308,13.56516894,14
35,19,5694.573077,13.30507728,14
35,20,5434.107692,12.6965133,13
35,21,4965.053846,11.6005931,12
35,22,4207.434615,9.830454708,10
35,23,3060.738462,7.151258089,8
35,24,2302.038462,5.378594537,6
35,25,1062.396154,2.482234005,3
35,26,467.9730769,1.093395039,2
35,27,348.0076923,0.813102085,1
35,28,556.5961538,1.300458303,2
35,29,981.3384615,2.292846873,3
35,30,1529.288462,3.573103883,4
35,31,2130.196154,4.977093818,5
35,32,2735.426923,6.3911844,7
35,33,3308.234615,7.729520129,8
35,34,3827.003846,8.941597771,9
35,35,4282.007692,10.00469087,11
35,36,4668.923077,10.90869878,11
35,37,4989.911538,11.65867182,12
35,38,5248.215385,12.26218548,13
35,39,5447.076923,12.72681524,13
35,40,5587.576923,13.05508627,14
35,41,5664.311538,13.23437275,14
35,42,5661.069231,13.22679727,14
35,43,5552.992308,12.97428109,13
35,44,5297.930769,12.37834292,13
35,45,4840.765385,11.3101995,12
35,46,4102.6,9.585514019,10
35,47,2984.003846,6.971971603,7
35,48,2243.676923,5.242235801,6
35,49,1035.376923,2.41910496,3
35,50,457.1653846,1.068143422,2
35,51,339.3615385,0.792900791,1
35,52,542.5461538,1.2676312,2
35,53,956.4807692,2.234768152,3
35,54,1490.380769,3.482198058,4
35,55,2077.238462,4.853360893,5
35,56,2667.338462,6.23209921,7
35,57,3225.015385,7.535082675,8
35,58,3731.896154,8.719383537,9
35,59,4175.011538,9.754699855,10
35,60,4552.2,10.63598131,11
35,61,4864.542308,11.36575306,12
35,62,5116.361538,11.95411574,12
35,63,5310.9,12.40864486,13
35,64,5448.157692,12.7293404,13
35,65,5522.730769,12.90357656,13
35,66,5519.488462,12.89600108,13
35,67,5413.573077,12.64853523,13
35,68,5166.076923,12.07027318,13
35,69,4719.719231,11.02738138,12
35,70,3999.926923,9.345623652,10
35,71,2909.430769,6.797735442,7
35,72,2187.476923,5.11092739,6
35,73,1009.438462,2.358501079,3
35,74,445.2769231,1.040366643,2
35,75,330.7153846,0.772699497,1
35,76,529.5769231,1.23732926,2
35,77,932.7038462,2.179214594,3
35,78,1453.634615,3.396342558,4
35,79,2025.361538,4.732153126,5
35,80,2600.330769,6.07553918,7
35,81,3145.038462,7.348220706,8
35,82,3638.95,8.502219626,9
35,83,4070.176923,9.509759166,10
35,84,4438.719231,10.37083932,11
35,85,4743.496154,11.08293494,12
35,86,4988.830769,11.65614666,12
35,87,5177.965385,12.09804996,13
35,88,5311.980769,12.41117002,13
35,89,5384.392308,12.58035586,13
35,90,5381.15,12.57278037,13
35,91,5278.476923,12.33289001,13
35,92,5036.384615,11.76725377,12
35,93,4601.915385,10.75213875,11
35,94,3900.496154,9.113308771,10
35,95,2835.938462,6.626024444,7
35,96,2133.438462,4.984669304,5
35,97,984.5807692,2.300422358,3
35,98,434.4692308,1.015115025,2
35,99,322.0692308,0.752498203,1
35,100,516.6076923,1.207027318,2
35,101,908.9269231,2.123661035,3
35,102,1416.888462,3.310487061,4
35,103,1974.565385,4.613470526,5
35,104,2535.484615,5.924029474,6
35,105,3066.142308,7.163883897,8
35,106,3547.084615,8.287580876,9
35,107,3968.584615,9.27239396,10
35,108,4327.4,10.11074766,11
35,109,4624.611538,10.80516714,11
35,110,4863.461538,11.36322789,12
35,111,5049.353846,11.79755571,12
35,112,5179.046154,12.10057513,13
35,113,5250.376923,12.2672358,13
35,114,5247.134615,12.25966032,13
35,115,5146.623077,12.02482027,13
35,116,4911.015385,11.47433501,12
35,117,4486.273077,10.48194644,11
35,118,3802.146154,8.883519051,9
35,119,2765.688462,6.46188893,7
35,120,1599.538462,3.737239397,4
35,121,738.1653846,1.724685478,2
35,122,325.3115385,0.760073688,1
35,123,242.0923077,0.565636233,1
35,124,386.9153846,0.904007908,1
35,125,681.9653846,1.593377067,2
35,126,1062.396154,2.482234005,3
35,127,1480.653846,3.459471603,4
35,128,1901.073077,4.441759526,5
35,129,2299.876923,5.373544213,6
35,130,2660.853846,6.216948238,7
35,131,2976.438462,6.954295472,7
35,132,3245.55,7.583060748,8
35,133,3468.188462,8.10324407,9
35,134,3647.596154,8.522420921,9
35,135,3787.015385,8.848166787,9
35,136,3884.284615,9.075431343,10
35,137,3937.242308,9.199164271,10
35,138,3935.080769,9.194113946,10
35,139,3859.426923,9.017352624,10
35,140,3683.261538,8.605751257,9
35,141,3365.515385,7.863353703,8
35,142,2852.15,6.663901869,7
35,143,2073.996154,4.845785407,5
35,144,1706.534615,3.987230409,4
35,145,787.8807692,1.840842919,2
35,146,346.9269231,0.810576923,1
35,147,257.2230769,0.600988497,1
35,148,412.8538462,0.96461179,1
35,149,727.3576923,1.699433861,2
35,150,1133.726923,2.64889468,3
35,151,1580.084615,3.691786484,4
35,152,2028.603846,4.739728612,5
35,153,2453.346154,5.732117182,6
35,154,2838.1,6.631074766,7
35,155,3175.3,7.418925234,8
35,156,3461.703846,8.088093098,9
35,157,3699.473077,8.643628685,9
35,158,3890.769231,9.090582315,10
35,159,4038.834615,9.436529474,10
35,160,4143.669231,9.681470166,10
35,161,4199.869231,9.812778577,10
35,162,4197.707692,9.807728252,10
35,163,4117.730769,9.620866283,10
35,164,3963.180769,9.259768152,10
35,165,3721.088462,8.694131921,9
35,166,3269.326923,7.638614306,8
35,167,2604.653846,6.085639827,7
36,0,2170.486154,5.071229332,6
36,1,1326.769231,3.09992811,4
36,2,481.9692308,1.126096334,2
36,3,357.4153846,0.835082674,1
36,4,572.9476923,1.338662832,2
36,5,1008.344615,2.355945362,3
36,6,1571.544615,3.671833213,4
36,7,2189.981538,5.116779294,6
36,8,2811.667692,6.569317037,7
36,9,3399.778462,7.943407621,8
36,10,3933.735385,9.190970526,10
36,11,4401.624615,10.28416966,11
36,12,4799.113846,11.21288282,12
36,13,5128.369231,11.9821711,12
36,14,5393.723077,12.60215672,13
36,15,5598.424615,13.08043134,14
36,16,5743.556923,13.41952552,14
36,17,5821.538462,13.60172538,14
36,18,5818.289231,13.59413372,14
36,19,5706.732308,13.3334867,14
36,20,5445.710769,12.72362329,13
36,21,4975.655385,11.62536305,12
36,22,4216.418462,9.851445005,10
36,23,3067.273846,7.166527678,8
36,24,2306.953846,5.390079079,6
36,25,1064.664615,2.487534147,3
36,26,468.9723077,1.095729691,2
36,27,348.7507692,0.814838246,1
36,28,557.7846154,1.303235083,2
36,29,983.4338462,2.297742631,3
